id,sentence,subject_entity,object_entity,label,source
1052,"1957년 가을, 중국 공산당 지도부의 지시에 따라 우호의 증거로 섬에 있는 학교 등 총 22,528.74 위안에 상당하는 고정자산과 함께 베트남(당시 북베트남)에 양도했다.","{'word': '중국 공산당', 'start_idx': 10, 'end_idx': 15, 'type': 'ORG'}","{'word': '22,528.74 위안', 'start_idx': 50, 'end_idx': 61, 'type': 'NOH'}",no_relation,wikipedia
1053,기타 소상공인 특례보증에 대한 궁금한 사항은 경기신용보증재단 고양지점(☎1577-5900)이나 인터넷(고양시청 콜센터(☎031-909-9000)(☎031-909-9000)로 문의하면 된다.,"{'word': '고양시', 'start_idx': 57, 'end_idx': 59, 'type': 'ORG'}","{'word': '031-909-9000', 'start_idx': 67, 'end_idx': 78, 'type': 'NOH'}",no_relation,wikitree
1124,"25일 한전 합격자 발표와 26일 광주시교육청에 따르면 광주자동화설비공업고등학교에서 24명(전기 분야), 광주전자공업고등학교 2명(전기 분야), 전남여자상업고등학교 3명(사무 분야), 광주여자상업고등학교에서 2명(사무 분야) 학생이 합격했다.","{'word': '광주전자공업고등학교', 'start_idx': 59, 'end_idx': 68, 'type': 'ORG'}","{'word': '전남여자상업고등학교', 'start_idx': 81, 'end_idx': 90, 'type': 'NOH'}",no_relation,wikitree
1151,"덴마크군은 홀슈타인-고토르프 공략에 20,000명의 지원병을 보냈고, 다른 곳을 공략할 때에도 지원군을 보냈다.","{'word': '덴마크군', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '20,000명', 'start_idx': 20, 'end_idx': 26, 'type': 'NOH'}",no_relation,wikipedia
1175,"순천시가 지정한 전담제 대상은 교회, 학원, 콜센터, 숙박업소, 음식점, PC방·게임방, 노래방과 취약시설인 노인요양시설, 체육시설업종 등 21개 업종 2천 8백여 개의 집합시설이다.","{'word': '순천시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '21개', 'start_idx': 78, 'end_idx': 80, 'type': 'NOH'}",no_relation,wikitree
1420,"한편, 광주 서구는 ‘주민주도의 좋은 마을만들기’사업을 통해 18개동에서 100여개의 마을공동체가 왕성한 활동을 펼치고 있다.","{'word': '광주 서구', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}","{'word': '18개', 'start_idx': 34, 'end_idx': 36, 'type': 'NOH'}",org:number_of_employees/members,wikitree
1466,"소련군은 9 군(초기)와 9군에서 별도로 분리된 독립 해안군이 강한 저항을 하였고, 오데사의 흑해 함대가 참여한 루마니아의 73일 간의 공방전으로, 총 93,000명의 사상자가 발생했고 그 중 41,000명은 소련군이었다.","{'word': '소련군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '93,000명', 'start_idx': 85, 'end_idx': 91, 'type': 'NOH'}",no_relation,wikipedia
1547,2011년 러시아 의회 선거(Парламентские выборы в России 2011)는 2011년 450석의 국가두마 의회 의원들을 뽑기 위한 총선거이다.,"{'word': '국가두마', 'start_idx': 65, 'end_idx': 68, 'type': 'ORG'}","{'word': '450석', 'start_idx': 59, 'end_idx': 62, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
1561,광양시는 국민권익위원회가 전국 610개 공공기관을 대상으로 하는 '2019년도 공공기관 청렴도' 측정 결과 작년에 이어 2년 연속 청렴도 1등급 기관에 선정됐다고 9일 밝혔다.,"{'word': '광양시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '610개', 'start_idx': 17, 'end_idx': 20, 'type': 'NOH'}",no_relation,wikitree
1714,‘해커스 20대기업 인적성 검사’ 베스트셀러 1위 근거/각 분야 1위 스타 강사 근거/‘대기업 인적성 패키지’에 대한 자세한 사항은 헤럴드 선정 2018 대학생 선호 브랜드 대상 ’취업 강의’ 1위 해커스잡에서 확인할 수 있다.,"{'word': '헤럴드', 'start_idx': 74, 'end_idx': 76, 'type': 'ORG'}","{'word': '대기업', 'start_idx': 7, 'end_idx': 9, 'type': 'NOH'}",no_relation,wikitree
1735,"이에 순천시 문화예술회관은 시민들의 의견을 수렴하여 예산 절감과 효율적 예술단 운영을 위해 2020년 12월 31일을 마지막으로 시립청소년 교향악단 폐지하고, 향후 악기 연주에 실력있는 청소년 육성을 위해 음악영재아카데미를 2021년 1월부터 운영할 계획이며, 현재 순천시내 11개 학교에서 운영중인 청소년 오케스트라의 활성화를 유도할 계획이다.","{'word': '순천시', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '11개', 'start_idx': 154, 'end_idx': 156, 'type': 'NOH'}",no_relation,wikitree
1761,"양주시 시정조정위원회와 공약 시민평가단의 심의를 거쳐 확정한 6대 시정목표와 17개 추진전략, 108개 공약사항을 시 홈페이지에 공개하는 등 시민 소통의 새로운 패러다임을 제시했다.","{'word': '양주시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '17개', 'start_idx': 43, 'end_idx': 45, 'type': 'NOH'}",no_relation,wikitree
1794,"모로의 56,000명의 강력한 군대는 64,000여 명의 오스트리아 군-바이에른 군과 교전을 벌였다.","{'word': '오스트리아 군', 'start_idx': 32, 'end_idx': 38, 'type': 'ORG'}","{'word': '56,000명', 'start_idx': 4, 'end_idx': 10, 'type': 'NOH'}",no_relation,wikipedia
1976,"양측의 피해는 오스트리아군이 사상자 2,036명(장교 21명, 병사 2, 015명), 대포 12문, 박격포 2문을 잃었고 프랑스군은 정확히 밝혀지지는 않았지만 약 500명의 사상자가 나왔다.","{'word': '오스트리아군', 'start_idx': 8, 'end_idx': 13, 'type': 'ORG'}","{'word': '12문', 'start_idx': 51, 'end_idx': 53, 'type': 'NOH'}",no_relation,wikipedia
2012,면 마스크 제작은 지난 11일부터 20일까지 ‘보성군 마스크 의병단’을 꾸려 보성군여성단체협의회와 소비자교육중앙회 보성지회 등 10개 봉사단체에서 100여명의 재능나눔 봉사자들이 힘을 보탰다.,"{'word': '보성군', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}","{'word': '10개', 'start_idx': 71, 'end_idx': 73, 'type': 'NOH'}",no_relation,wikitree
2063,삼성엔지니어링은 지난 23일 사우디 국영석유회사 아람코(Aramco)와 약 2조1000억원(약 18억5000만달러)의 '하위야 우나이자 가스 저장 프로젝트'에 대한 계약을 체결했다고 28일 밝혔다.,"{'word': '아람코', 'start_idx': 27, 'end_idx': 29, 'type': 'ORG'}","{'word': '약 2조1000억원', 'start_idx': 40, 'end_idx': 49, 'type': 'NOH'}",no_relation,wikitree
2091,"오스트리아-헝가리는 3월 11일 15개 사단을 동원해 트렌티노 공세(아시아고 전투)를 개시했으나, 아무런 성과도 올리지 못했다.","{'word': '오스트리아', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '15개', 'start_idx': 18, 'end_idx': 20, 'type': 'NOH'}",no_relation,wikipedia
2378,전남 화순군(구충곤)은 오는 19일부터 65세 이상 국민기초생활보장 수급자를 대상으로 군 보건소와 보건지소(12개소)에서 무료 대상포진 예방 접종을 시행한다고 밝혔다.,"{'word': '화순군', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '12개', 'start_idx': 60, 'end_idx': 62, 'type': 'NOH'}",no_relation,wikitree
2486,"이 날 시위를 주도한 베트남 애국청년단 등은 적게는 100명, 많게는 1000명 규모로 몰려다니면서 대한민국, 중화민국, 싱가포르 등 다국적기업 내에 진입하여 반중시위에 동참하라고 선동하고 파업을 유도하며 기물을 파손했다.","{'word': '베트남', 'start_idx': 12, 'end_idx': 14, 'type': 'ORG'}","{'word': '000', 'start_idx': 40, 'end_idx': 42, 'type': 'NOH'}",no_relation,wikipedia
2538,"그는 “SK텔레콤의 3분기 매출액은 지난해 같은 기간보다 5% 늘어난 4조4410억원, 영업이익은 10% 증가한 3330억원으로 예상한다”라며 “우선 무선사업부에서 무선 ARPU 하락이 더 이상 지속되지 않을 것으로 기대한다”라고 진단했다.","{'word': 'SK텔레콤', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}","{'word': '3330억원', 'start_idx': 63, 'end_idx': 68, 'type': 'NOH'}",no_relation,wikitree
2548,"알바니아 의회 (""Kuvendi i Shqipërisë"")의 140석은 12개의 주에 할당된 12개의 선거구에서 선출되었다.","{'word': '알바니아 의회', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '140', 'start_idx': 34, 'end_idx': 36, 'type': 'NOH'}",no_relation,wikipedia
2552,"키몬다는 3개의 대륙에 5개의 300mm 제조 시설을 두었고, 연구개발 인력 1,800명을 포함하여 세계에 약 12,000명의 직원이 있었다.","{'word': '키몬다', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '12,000명', 'start_idx': 62, 'end_idx': 68, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
2609,"특히 지난 7월 제15회 U-18 고양국제여자축구교류전을 개최, 한국·중국·일본·베트남 대표팀 200여 명이 대회기간 고양시를 머물며 숙박, 관광, 기념품 등을 구입하고 2,000여 명의 관중이 경기장을 찾는 등 스포츠 유관산업 활성화에 큰 기여를 했다고 평가받았다.","{'word': '베트남', 'start_idx': 45, 'end_idx': 47, 'type': 'ORG'}","{'word': '2,000여 명', 'start_idx': 95, 'end_idx': 102, 'type': 'NOH'}",no_relation,wikitree
2730,"(남베트남 정부에 따르면 북베트남 육군과 베트콩에 의해 2, 800명이 처형됨). 공산군은 약 2,400 ~ 8,000명의 사망자를 냈고, 연합군은 668명의 사망자와 3,707명의 부상자를 기록했다.","{'word': '남베트남 정부', 'start_idx': 1, 'end_idx': 7, 'type': 'ORG'}","{'word': '8,000명', 'start_idx': 61, 'end_idx': 66, 'type': 'NOH'}",no_relation,wikipedia
2743,"순창군은 지난해 음식점 10개소에 4000만원의 예산을 투입, 좌식테이블을 입식테이블로 전면 교체하는 사업을 추진했다.","{'word': '순창군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '10개', 'start_idx': 13, 'end_idx': 15, 'type': 'NOH'}",no_relation,wikitree
2797,유니세프 아동친화도시로서 아이키우기 좋은 도시를 표방하고 있는 순천시에서는 안전한 보육환경 조성과 보육교직원 복지향상을 위해 관내 221개 어린이집에 안전공제회 보험료를 전액 지원한다고 밝혔다.,"{'word': '순천시', 'start_idx': 35, 'end_idx': 37, 'type': 'ORG'}","{'word': '221개', 'start_idx': 73, 'end_idx': 76, 'type': 'NOH'}",no_relation,wikitree
2843,"이 전투에서 프리드리히 대왕이 지휘하는 67,000명 군세는 60,000명의 오스트리아군을 퇴각시켰으나 프리드리히 대왕의 군세는 14,300명의 병력을 잃었고, 이 피해로 인해 프로이센군은 프라하를 공격할 전력을 상실하고 말았다.","{'word': '오스트리아군', 'start_idx': 43, 'end_idx': 48, 'type': 'ORG'}","{'word': '60,000명', 'start_idx': 34, 'end_idx': 40, 'type': 'NOH'}",no_relation,wikipedia
2907,"TBC, KNN, TJB, kbc, CJB, ubc, G1 등은 낮 12시 25분에 민방 네트워크 뉴스를 편성하고, JTV는 낮 12시 30분에 JTV 뉴스 (1230)를 편성하며, JIBS는 낮 12시 25분에 JIBS 낮 뉴스를 편성한다.","{'word': 'TJB', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}","{'word': '1230', 'start_idx': 89, 'end_idx': 92, 'type': 'NOH'}",no_relation,wikipedia
3170,국적 2위 항공사인 아시아나항공[020560]의 새 주인을 찾기 위한 매각 우선협상대상자로 'HDC현대산업개발-미래에셋대우 컨소시엄'이 선정됐다.,"{'word': '아시아나항공', 'start_idx': 11, 'end_idx': 16, 'type': 'ORG'}","{'word': '020560', 'start_idx': 18, 'end_idx': 23, 'type': 'NOH'}",org:alternate_names,wikitree
3694,"계명대 동산병원은 대지 4만 228㎡(1만 2천 169평), 연면적 17만 9천 218㎡(5만 4천 213평), 지하5층, 지상20층의 1,041병상을 갖춘 지역 최대 규모의 의료기관으로 지난해 9월 28일 달서구청으로부터 준공 승인을 받고, 올해 4월 15일 개원했다.","{'word': '동산병원', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '1,041병상', 'start_idx': 76, 'end_idx': 82, 'type': 'NOH'}",no_relation,wikitree
3749,"오스트리아군은 12,000명의 병력을 잃었고, 4,500명이 포로로 잡혔다.","{'word': '오스트리아', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '12,000명', 'start_idx': 8, 'end_idx': 14, 'type': 'NOH'}",no_relation,wikipedia
3752,"전세계적인 경제위기 속에서도 한국 경제는 올해 OECD 37개국 가운데 성장률 1위를 기록하고, GDP 규모에서도 세계 10위권 안으로 진입할 것으로 전망되고 있습니다.","{'word': 'OECD', 'start_idx': 26, 'end_idx': 29, 'type': 'ORG'}","{'word': '37개국', 'start_idx': 31, 'end_idx': 34, 'type': 'NOH'}",org:number_of_employees/members,policy_briefing
3977,"변(卞)씨는 2015년 대한민국 통계청 인구조사에서 78,156명으로 조사되어 한국 성씨 인구 59위이다.","{'word': '통계청 인구조사', 'start_idx': 18, 'end_idx': 25, 'type': 'ORG'}","{'word': '78,156명', 'start_idx': 29, 'end_idx': 35, 'type': 'NOH'}",no_relation,wikipedia
4085,"심 대표는 이어 ""정의당이 지난 대통령선거때 제시했던 청년사회상속제(1000만원)를 청년기초자산제(3000만원~5000만원)으로 확대해서 재설계하는 이유는 청년들이 부모의 도움이 없더라도 사회에서 자립하기 위한 최소한의 종자돈의 규모를 고려했기 때문""이라고 밝혔다.","{'word': '정의당', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}","{'word': '1000만원', 'start_idx': 38, 'end_idx': 43, 'type': 'NOH'}",no_relation,wikitree
4434,"한편 군산시는 재난 기본소득 외에도 실질적으로 경제적 어려움을 겪고 있는 소상공인과 취약계층을 지원하기 위해 확진자 방문 휴폐업 점포 지원사업, 일자리 안정자금 지원, 특별 돌봄 쿠폰 등 총 16개 국·도·시비 지원사업과 착한임대인 지원 및 세제 감면 등을 통해 촘촘한 지원을 펼쳐나갈 계획이다.","{'word': '군산시', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '16개', 'start_idx': 107, 'end_idx': 109, 'type': 'NOH'}",no_relation,wikitree
4491,"지난해 연수구 노인인력개발센터의 노인일자리 사업에는 25개 사업 2,057명이, 연수구 노인복지관은 15개 사업 850명이 참여했으며, 올해는 노인인력개발센터 총29개 사업 2,498명, 노인복지관은 총 15개 사업 850명의 어르신들이 참여하고 있다.","{'word': '연수구', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '15개', 'start_idx': 56, 'end_idx': 58, 'type': 'NOH'}",no_relation,wikitree
4632,기성용 선수가 이적이 유력한 레알 베티스는 스페인 라리가에서 현재 20개 팀 가운데 12위를 차지하고 있는 중위권이다.,"{'word': '라리가', 'start_idx': 28, 'end_idx': 30, 'type': 'ORG'}","{'word': '20개', 'start_idx': 37, 'end_idx': 39, 'type': 'NOH'}",org:number_of_employees/members,wikitree
4685,"2011년, 리그 1의 파리 생제르맹이 그를 €39.8M에 영입하였다.","{'word': '파리 생제르맹', 'start_idx': 13, 'end_idx': 19, 'type': 'ORG'}","{'word': '리그 1', 'start_idx': 7, 'end_idx': 10, 'type': 'NOH'}",org:member_of,wikipedia
4733,"그 시점에서 스웨덴군은 속출한 동사자로 인해 20,000명으로 줄어들었고, 거기에 폴타바에서 출격할 러시아군을 견제하기 위해 군대의 일부를 할양해야 했기에 공격에 사용할 수 있는 병력은 약 17,000명 정도였다.","{'word': '러시아군', 'start_idx': 56, 'end_idx': 59, 'type': 'ORG'}","{'word': '20,000', 'start_idx': 25, 'end_idx': 30, 'type': 'NOH'}",no_relation,wikipedia
4873,"정의당은 그린뉴딜 정책에 '2030년까지 석탄화력발전소 폐쇄, 재생에너지 발전 비중 40%로 확대, 2030년까지 전기자동차 1000만 시대 개막' 등 온실가스 감축 방안을 포함해 그린피스 제안에 화답했다.","{'word': '정의당', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '1000만', 'start_idx': 70, 'end_idx': 74, 'type': 'NOH'}",no_relation,wikitree
4907,"이 전투에서 연합군은 약 17,000명을 잃었고, 오스트리아군은 약 22,000명을 잃었다.","{'word': '오스트리아', 'start_idx': 28, 'end_idx': 32, 'type': 'ORG'}","{'word': '17,000명', 'start_idx': 14, 'end_idx': 20, 'type': 'NOH'}",no_relation,wikipedia
4939,"한편, 순천시는 221개 어린이집에서 8,584명의 영유아를 보육하고 있다.","{'word': '순천시', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '221개', 'start_idx': 9, 'end_idx': 12, 'type': 'NOH'}",no_relation,wikitree
5143,자세한 내용은 경기도경제과학진흥원 창업지원팀(031-888-8601~8602)또는 경기도 창업활성화팀(031-8030-4273)에서 문의가 가능하다.,"{'word': '경기도경제과학진흥원 창업지원팀', 'start_idx': 8, 'end_idx': 23, 'type': 'ORG'}","{'word': '031-888-8601~8602', 'start_idx': 25, 'end_idx': 41, 'type': 'NOH'}",no_relation,wikitree
5351,광산구는 2월 11일부터 21개 동 행정복지센터에 400L 소독약품 저장탱크를 설치해 시민들에게 살균소독제 나눠주고 있다.,"{'word': '광산구', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '21개', 'start_idx': 14, 'end_idx': 16, 'type': 'NOH'}",org:number_of_employees/members,wikitree
5390,"목포시(시장 김종식)는 총 연장 3.23km(해상 0.82, 육상 2.41)로 우리나라에서 가장 긴 목포해상케이블카의 개통일정을 사업시행자인 목포해상케이블카(주)와 협의한 결과 오는 9월 6일 개통할 계획이라고 밝혔다.","{'word': '목포해상케이블카', 'start_idx': 79, 'end_idx': 86, 'type': 'ORG'}","{'word': '3.23km', 'start_idx': 18, 'end_idx': 23, 'type': 'NOH'}",no_relation,wikitree
5818,"서울대학교 8회(9, 10, 14, 25, 26, 27, 30, 32회) 한국예술종합학교 6회(15, 16, 19, 20, 21, 33회), 중앙대학교 5회(4, 12, 18, 22, 29회), 한양대학교 3회(3, 23, 31회), 전북대학교 2회(17, 28회), 단국대학교 1회(8회), 서울예술대학교 1회(11회), 추계예술대학교 1회(2회), 이화여자대학교 1회(13회).","{'word': '학교 2', 'start_idx': 134, 'end_idx': 137, 'type': 'ORG'}","{'word': '학교 3', 'start_idx': 112, 'end_idx': 115, 'type': 'NOH'}",no_relation,wikipedia
5826,"한편, 정의당은 지난 9일 만 20세가 되는 청년들에게 기초자산 3000~5000만원을 주는 '청년사회상속제'를 1호 총선 공약으로 제안해 '포퓰리즘 정책'이라고 비판받기도 했다.","{'word': '정의당', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '5000만원', 'start_idx': 41, 'end_idx': 46, 'type': 'NOH'}",no_relation,wikitree
5833,"순천시는 다중이 모이는 행사를 취소하거나 연기하라는 정부의 방침과 무엇보다 시민의 안전이 최우선이라는 시 정책에 따라 2월 3일(월)부터 계속 진행할 예정이였던 향동, 매곡동 등 13개 지역 시민과의 대화 일정을 총선 이후로 연기하기로 결정한 것이다.","{'word': '순천시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '13개', 'start_idx': 100, 'end_idx': 102, 'type': 'NOH'}",no_relation,wikitree
5849,"중앙은 네덜란드, 독일, 프로테스탄트 스위스, 스코틀랜드 보병대(약 30, 000명으로 구성되어 있었다.)가 오푸스와 라미예를 정면에 두고 배치되어 있었다.","{'word': '스위스', 'start_idx': 21, 'end_idx': 23, 'type': 'ORG'}","{'word': '30, 000명', 'start_idx': 38, 'end_idx': 45, 'type': 'NOH'}",no_relation,wikipedia
5938,"또한 12월 9일 부터 전체 파병인원 520여명에 2척의 성인봉, 비로봉과 중형굴삭기등 재해복구에 필요한 장비 19종 30대, 물자 12종 35t등을 탑재한 대규모의 아라우 부대를 필리핀 현지에 파견하여 지원을 시작하였다.","{'word': '아라우 부대', 'start_idx': 93, 'end_idx': 98, 'type': 'ORG'}","{'word': '520여명', 'start_idx': 21, 'end_idx': 25, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
6262,"7월 우크라이나군의 반격으로 루한스크주 영역의 거의 대부분을 잃고 주역의 절반 이하를 장악하고 있으나, 우크라이나 당국은 주 인구의 64.4%(150만여 명)가 루간스크 인민 공화국의 통제 하에 있는 것으로 파악한다.","{'word': '우크라이나군', 'start_idx': 3, 'end_idx': 8, 'type': 'ORG'}","{'word': '150', 'start_idx': 80, 'end_idx': 82, 'type': 'NOH'}",no_relation,wikipedia
6871,"참여 희망 창업자는 ‘경기스타트업플랫폼(통해 신청하면 되며, 자세한 내용은 경기도(창업지원팀 031-8030-4273)(창업지원팀 031-8030-4273) 또는 경기도경제과학진흥원창업지원팀 031-888-8601~8602 에서 문의가 가능하다.","{'word': '경기도', 'start_idx': 91, 'end_idx': 93, 'type': 'ORG'}","{'word': '031', 'start_idx': 73, 'end_idx': 75, 'type': 'NOH'}",no_relation,wikitree
7034,체험마을에 대한 문의는 전라남도 농업정책과(061-286-6232)와 전남 농촌체험관광 누리집( 자세히 안내 받을 수 있다.,"{'word': '전라남도', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}","{'word': '061', 'start_idx': 24, 'end_idx': 26, 'type': 'NOH'}",no_relation,wikitree
7159,"그동안 광양시는 시내버스 차량 57대와 차고지 2곳, 중마버스터미널과 광양버스임시매표소, 택시 10개 업체 차량 409대, 전세버스 9개 업체 차량 162대, 특수여객 6개 업체 차량 15대 등 여객자동차 운수업체에 대한 방역과 개인위생 강화에 힘써왔다.","{'word': '광양시', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '10개', 'start_idx': 53, 'end_idx': 55, 'type': 'NOH'}",no_relation,wikitree
