id,sentence,subject_entity,object_entity,label,source
115,이채익 자유한국당 의원과 간담회를 주선한 강정희 의원(여수6)은“여·야 국회의원들이 여순사건 특별법을 발의했는데도 아직도 심의가 되지 않고 있다”면서“유족들이 70세 이상 고령임을 감안하여 20대 국회에서 반드시 특별법을 제정해 국가폭력으로 억울하게 희생된 피해자들의 진상규명과 명예회복이 하루빨리 이루어져야 한다”며 자유한국당의 적극적인 역할을 요청했다.,"{'word': '이채익', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
118,"1949년, 1950년 파리와 바르샤바에서 열린 세계 평화 회의에 중공 문인 대표로 참가하였고, 중국 공산당 정권 성립 이후로 정무원 부총리 겸 과학원장, 중공 문학예술계연합회 주석, 중국과기대 학장 등을 맡았으며, 마오둔, 저우양 등과 함께 마오쩌둥 정권에서 마오쩌둥주의 사상, 문학 노선의 조타수가 되었다.","{'word': '마오쩌둥', 'start_idx': 136, 'end_idx': 139, 'type': 'PER'}","{'word': '중국 공산당', 'start_idx': 54, 'end_idx': 59, 'type': 'ORG'}",per:employee_of,wikipedia
119,심재철 자유한국당 원내대표는 16일 문희상 국회의장에 대해 '미운 시누이'처럼 평가하며 사퇴 촉구 결의안을 내겠다고 밝혔다.,"{'word': '심재철', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
130,"리사 디 배나는 중국에서 개최된 2007년 FIFA 여자 월드컵에서 노르웨이와의 조별 예선 경기(오스트레일리아는 노르웨이와 1-1 무승부를 기록함)에서 1골, 가나와의 조별 예선 경기(오스트레일리아는 가나에 4-1 승리를 기록함)에서 2골, 브라질과의 8강전 경기(오스트레일리아는 브라질에 2-3으로 패배함)에서 1골을 기록하여 오스트레일리아의 8강 진출에 기여했다.","{'word': '리사 디 배나', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '오스트레일리아', 'start_idx': 54, 'end_idx': 60, 'type': 'ORG'}",per:origin,wikipedia
136,KT 이사회가 전원합의로 구현모 KT 커스터머&미디어부문장(사장)을 차기 회장 후보로 확정했다.,"{'word': '구현모', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': 'KT 커스터머&미디어부문장', 'start_idx': 18, 'end_idx': 31, 'type': 'ORG'}",per:title,wikitree
137,이로써 보수당은 앤드류 보너 로를 대표로 하여 1922년까지 내각에 참여한다.,"{'word': '보너 로', 'start_idx': 13, 'end_idx': 16, 'type': 'PER'}","{'word': '보수당', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",per:employee_of,wikipedia
150,"개신교 신학자이자 유니온 신학교 교수로 일하던 라인홀트 니부어가 신학 교수 자리를 마련한 뒤, 초대장을 보냈기 때문이다.","{'word': '라인홀트 니부어', 'start_idx': 26, 'end_idx': 33, 'type': 'PER'}","{'word': '개신교', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:religion,wikipedia
153,민생당 박주선 후보(광주 동구남구을)는 30일 국립아시아문화전당의 안정적인 운영을 위해 국가기관 유지를 추진하겠다고 밝혔다.,"{'word': '박주선', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '민생당', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:employee_of,wikitree
176,문재인대통령후보 경제산업특보를 역임한 김성진 광주광산(을) 더불어민주당 국회의원 예비후보는 수완동의 광주 1호 안전마을 선정을 환영하며 “세계적 수준의 안전한 도시 광산을 만들겠다”고 말했다.,"{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '더불어민주당', 'start_idx': 33, 'end_idx': 38, 'type': 'ORG'}",per:employee_of,wikitree
190,다음해인 1996년에는 2년 연속 리그 우승을 이끌었고 일본 시리즈에서는 나가시마 시게오 감독이 이끄는 요미우리 자이언츠와 상대해 4승 1패를 기록하며 감독으로서는 처음으로 일본 시리즈 우승 달성에 성공했다.,"{'word': '나가시마 시게오', 'start_idx': 41, 'end_idx': 48, 'type': 'PER'}","{'word': '요미우리 자이언츠', 'start_idx': 58, 'end_idx': 66, 'type': 'ORG'}",per:employee_of,wikipedia
203,"LG유플러스는 오는 24일 오후 7~8시 백종원 더본코리아 대표, 이상민 경희대학교 교수와 함께 영어교육에 대한 부모들의 고민을 소통하고 해결책을 제시하는 ‘우리 아이 영어에 이런 일이’ 유튜브 생방송을 진행한다고 23일 밝혔다.","{'word': '백종원', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '더본코리아', 'start_idx': 27, 'end_idx': 31, 'type': 'ORG'}",per:employee_of,wikitree
221,"4월 18일, 스기타는 전선시찰중인 야마모토 이소로쿠 연합함대 사령장관의 호송기를 호위하는 임무를 맡고 비행하던 중, 미군 P38기의 공격으로 교전하나 야마모토 사령관의 비행기가 격추되자 다른 6기의 동료와 함께 라바울로 후퇴하였다.","{'word': '야마모토 이소로쿠', 'start_idx': 20, 'end_idx': 28, 'type': 'PER'}","{'word': '연합함대 사령장관', 'start_idx': 30, 'end_idx': 38, 'type': 'ORG'}",per:title,wikipedia
226,김중수 한국은행 총재는 “가계부채 증가 속도가 소득보다 빠른데다 질적 측면에서도 악화하고 있다. 빚 총량 뿐 아니라 취약한 가계부채 구조를 개선하려는 노력을 지속해야 한다”고 말했다.,"{'word': '김중수', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '한국은행 총재', 'start_idx': 4, 'end_idx': 10, 'type': 'ORG'}",per:title,wikipedia
244,"또한 비문에는 사무드라굽타가 비슈누파 힌두교 신자라는 내용이 언급되어 있는데, 비문에 따르면 사무드라굽타는 전쟁에서 승리할 때마다 베다 시대의 왕들이 큰 승리를 거뒸을 때 거행했던 마제인 아슈바메다를 비롯한 다양한 힌두교 의식들을 수행하였다고 한다.","{'word': '사무드라굽타', 'start_idx': 52, 'end_idx': 57, 'type': 'PER'}","{'word': '힌두교', 'start_idx': 21, 'end_idx': 23, 'type': 'ORG'}",per:religion,wikipedia
250,"1974년 리처드 닉슨(공화당, 재임기간 1967년 1월 20일 - 1974년 8월 9일) 미국 대통령 시절에 발의되고, 1975년 1월 3일에 제정된 1974년 통상법에 포함된 조항으로, 미국 무역과 투자에 악영향을 미치는 외국의 불공정 무역 행위를 제거하는 데 필요한 조치를 취할 권한을 대통령에게 부여하는 것을 골자로 한다.","{'word': '리처드 닉슨', 'start_idx': 6, 'end_idx': 11, 'type': 'PER'}","{'word': '공화당', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}",per:employee_of,wikipedia
267,"히로히토가 종전조서 연설을 녹화했을 시, 일본군의 반발에 대비해 일본 도쿄에 히로히토가 거주하던 궁전에 있던 비밀 지하실에서 녹화했다고 한다.","{'word': '히로히토', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '일본군', 'start_idx': 23, 'end_idx': 25, 'type': 'ORG'}",no_relation,wikipedia
279,"러일 전쟁 때 일본군에 적극 협조하고 1905년 손병희가 동학의 전통을 이어 반일 사상을 가진 천도교를 포교하자 이에 맞서 친일 사상을 가진 시천교(侍天敎)를 창설, 교주가 되었다.","{'word': '손병희', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '천도교', 'start_idx': 53, 'end_idx': 55, 'type': 'ORG'}",per:religion,wikipedia
301,같은 날 김건모 씨 소속사 건음기획은 허위 사실로 명예훼손 및 고소를 한 김모 씨를 법률위반 및 무고죄로 맞고소하겠다는 입장을 밝혔다.,"{'word': '김건모', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '건음기획', 'start_idx': 15, 'end_idx': 18, 'type': 'ORG'}",per:employee_of,wikitree
303,구혜선이 말한 게 사실이라면 안재현은 HB엔터테인먼트 대표에게 아내인 구혜선을 험담한 셈이다.,"{'word': '구혜선', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': 'HB엔터테인먼트', 'start_idx': 21, 'end_idx': 28, 'type': 'ORG'}",no_relation,wikitree
315,"전쟁은 일본이 개항하면서 에도 막부(도쿠가와 막부)의 이이 나오스케(히코네 번)가 고메이 천황의 칙허도 없이 5개의 국가(미국, 네덜란드, 러시아, 영국, 프랑스)과의 안세이 5개국 조약을 체결하였다는 불평등 조약으로 인한 반막부 세력의 불만에서 기원되었다.","{'word': '이이 나오스케', 'start_idx': 30, 'end_idx': 36, 'type': 'PER'}","{'word': '히코네 번', 'start_idx': 38, 'end_idx': 42, 'type': 'ORG'}",per:place_of_residence,wikipedia
319,"그러나 소련과 중화인민공화국의 지원에 힘입은 김일성이 조선공산당 북조선분국을 세우고, 북조선분국을 중심으로 북조선로동당을 창건한 뒤, 당대 당의 통합으로 조선로동당이 되면서 박헌영이 조직한 조선공산당은 와해되었다.","{'word': '박헌영', 'start_idx': 97, 'end_idx': 99, 'type': 'PER'}","{'word': '조선로동당', 'start_idx': 86, 'end_idx': 90, 'type': 'ORG'}",no_relation,wikipedia
323,"이세국 구와나 번주 마쓰다이라 사다카쓰의 여섯째 아들로 나가시마 성의 7천 석 영주였던 마쓰다이라 사다마사가 2만 석으로 가리야 번에 들어왔으나, 게이안 4년(1651년) 쇼군 도쿠가와 이에미쓰 사후 사다마사는 삭발하였고 이어서 소령을 에도 막부에 반환한다는 내용의 서장을 당시 막부의 숙로였던 이이 나오타카에게 제출하였다.","{'word': '도쿠가와 이에미쓰', 'start_idx': 99, 'end_idx': 107, 'type': 'PER'}","{'word': '에도 막부', 'start_idx': 132, 'end_idx': 136, 'type': 'ORG'}",per:employee_of,wikipedia
332,아스널은 2018-19 FA 여자 슈퍼 리그 시즌에서 우승을 차지하면서 2019-20 UEFA 여자 챔피언스리그 진출 자격도 획득했는데 킴 리틀은 14경기에 출전하여 8골을 기록했다.,"{'word': '킴 리틀', 'start_idx': 76, 'end_idx': 79, 'type': 'PER'}","{'word': '아스널', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:employee_of,wikipedia
335,"2005년 3월 1일 김현수는 인천의 김우재와 함께 전남 드래곤즈의 이준영, 장경진과 2 : 2 트레이드가 단행되어 이적하였다.","{'word': '장경진', 'start_idx': 43, 'end_idx': 45, 'type': 'PER'}","{'word': '전남 드래곤즈', 'start_idx': 29, 'end_idx': 35, 'type': 'ORG'}",no_relation,wikipedia
345,분데리스가 프라이부르크 권창훈 선수도 데뷔골을 넣었다.,"{'word': '권창훈', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '프라이부르크', 'start_idx': 6, 'end_idx': 11, 'type': 'ORG'}",per:employee_of,wikitree
379,하지만 카코가와 히류에 의해 세계가 바뀌어져 버렸고 다시 되돌리기 위해 전투를 벌이지만 카도야 츠카사는 디케이드의 힘의 절반을 빼앗기고 만다.,"{'word': '카도야 츠카사', 'start_idx': 49, 'end_idx': 55, 'type': 'PER'}","{'word': '디케이드', 'start_idx': 58, 'end_idx': 61, 'type': 'ORG'}",no_relation,wikipedia
383,그리고 그 뒤를 따라가는데 안여린 선생님은 사실 구승리 감독의 썬더스톰 야구단의 선수로 속해있었다.,"{'word': '구승리', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '썬더스톰 야구단', 'start_idx': 35, 'end_idx': 42, 'type': 'ORG'}",per:employee_of,wikipedia
386,1932년 3월에 동북군 병력이었던 장쉐량의 군대 등을 모태로 삼아 창설되었다. 만주국에서 비중이 가장 컸다.,"{'word': '장쉐량', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '동북군', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",per:employee_of,wikipedia
388,오늘(7일) 국회 국방위원회 소속 하태경 바른미래당 의원이 공개한 자료에 따르면 해군이 추진 중인 '고속상륙정 2차 사업' 핵심 부품 납품업체에 약 1385억 원을 사기를 당했다.,"{'word': '하태경', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '국방위원회', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}",per:employee_of,wikitree
391,'꽃범호' 이범호(38·KIA 타이거즈)는 13일 광주 기아 챔피언스필드에서 열린 한화 이글스와 은퇴 경기를 끝으로 19년의 선수 생활을 마감했다.,"{'word': '이범호', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '한화 이글스', 'start_idx': 46, 'end_idx': 51, 'type': 'ORG'}",no_relation,wikitree
406,"이 격한 벤치클리어링으로 인해 삼성 라이온즈에서는 선발투수 윤성환, 용병투수 재크 페트릭과 강봉규, 김재걸 코치가 강제 퇴장, 한화 이글스에서는 그와 함께 폭력을 행사한 정현석까지 두 선수가 강제 퇴장 당했다.","{'word': '김재걸', 'start_idx': 56, 'end_idx': 58, 'type': 'PER'}","{'word': '삼성 라이온즈', 'start_idx': 17, 'end_idx': 23, 'type': 'ORG'}",per:employee_of,wikipedia
412,"디코이는 롤링컬쳐원에서 새롭게 선보이는 글로벌 아이돌 밴드로, 다섯 멤버가 각자의 원석 상징(Ruby-정민, Onyx-성우, Amethyst-혁진, Sapphire-원신, Moonstone-도선)을 가진 독특한 세계 속에서의 서사를 통해 '디코이만의 이야기'를 그려나갈 예정이다.","{'word': '디코이', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '롤링컬쳐원', 'start_idx': 5, 'end_idx': 9, 'type': 'ORG'}",per:employee_of,wikipedia
413,알란 파슨스 프로젝트는 알란 파슨스와 에릭 울프슨이 결성하여 1975년에서 1987년까지 활동한 영국의 프로그레시브 록 그룹이다.,"{'word': '에릭 울프슨', 'start_idx': 21, 'end_idx': 26, 'type': 'PER'}","{'word': '알란 파슨스 프로젝트', 'start_idx': 0, 'end_idx': 10, 'type': 'ORG'}",no_relation,wikipedia
422,1860년 11월 북부의 투표인들로부터 넓게 퍼진 성원은 미국의 제16대 대통령이 되는 데 링컨이 민주당 후보들 스티븐 더글라스와 존 C. 브레킨리지 부통령을 꺾는 데 가능하게 하였다.,"{'word': '존 C. 브레킨리지', 'start_idx': 73, 'end_idx': 82, 'type': 'PER'}","{'word': '민주당', 'start_idx': 55, 'end_idx': 57, 'type': 'ORG'}",per:employee_of,wikipedia
424,민주항쟁당은 자카르타 지사를 지내며 인기를 모은 조코위를 후보로 선출했다.,"{'word': '조코위', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '민주항쟁당', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",per:employee_of,wikipedia
426,"이 문서에 따르면, 조봉암은 북한과 내통하던 간첩이자, 진보당은 소련 내지는 북한의 지시를 받는 소위 괴뢰정당이며, 김일성은 조봉암의 대선 출마에 관여했으며, 북한은 조봉암에게 대선자금을 지원했다.","{'word': '조봉암', 'start_idx': 93, 'end_idx': 95, 'type': 'PER'}","{'word': '진보당', 'start_idx': 31, 'end_idx': 33, 'type': 'ORG'}",per:employee_of,wikipedia
436,이적료는 132억원으로 국내선수로는 토트넘 홋스퍼의 손흥민에 이어 2위이다.,"{'word': '손흥민', 'start_idx': 29, 'end_idx': 31, 'type': 'PER'}","{'word': '토트넘 홋스퍼', 'start_idx': 20, 'end_idx': 26, 'type': 'ORG'}",per:employee_of,wikipedia
446,정용진 신세계그룹 부회장이 5일 자신의 인스타그램에 ' 해시태그와 함께 사진 한장을 올렸다.,"{'word': '정용진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '신세계그룹', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
456,광주대학교(총장 김혁종)가 운영하고 있는 ‘찾아가는 입학설명회’가 호응을 얻고 있다.,"{'word': '김혁종', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '광주대학교', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",per:employee_of,wikitree
471,윤상은 걸그룹 러블리즈(Lovelyz)의 아버지라고 표현될 정도로 원피스의 곡들은 대부분 러블리즈의 앨범에 집중되어 있다.,"{'word': '러블리즈', 'start_idx': 8, 'end_idx': 11, 'type': 'PER'}","{'word': 'Lovelyz', 'start_idx': 13, 'end_idx': 19, 'type': 'ORG'}",per:alternate_names,wikipedia
481,이용섭 광주광역시장은 22일 오전 국회에서 열린 더불어민주당 시도지사 간담회에 참석해 지역현안을 설명하고 지역발전의 동력이 될 내년도 국비확보 지원을 강력히 요청했다.,"{'word': '이용섭', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '더불어민주당', 'start_idx': 27, 'end_idx': 32, 'type': 'ORG'}",per:employee_of,wikitree
482,결과적으로 페라리로의 이적은 당시 맥라렌 드라이버인 루이스 해밀턴 (Lewis Hamilton)과 페르난도 알론소 (Fernando Alonso)를 이기고 첫 포뮬러 원 월드 드라이버 챔피언십을 가져갈 수 있게 하였다.,"{'word': '루이스 해밀턴', 'start_idx': 29, 'end_idx': 35, 'type': 'PER'}","{'word': '맥라렌', 'start_idx': 19, 'end_idx': 21, 'type': 'ORG'}",per:employee_of,wikipedia
485,"현직 대통령으로 민주당의 해리 S. 트루먼은 불출마 결단을 내렸고, 민주당은 대신 일리노이 주지사 애들레이 스티븐슨을 후보로 지명했다.","{'word': '애들레이 스티븐슨', 'start_idx': 55, 'end_idx': 63, 'type': 'PER'}","{'word': '민주당', 'start_idx': 38, 'end_idx': 40, 'type': 'ORG'}",per:employee_of,wikipedia
487,황금종려상 당시 자유한국당에서 논평을 내지 않은 것과 관련해 박근혜 정부의 문화예술계 블랙리스트가 반영된 것이 아니냐는 여론이 나오기도 했다.,"{'word': '박근혜', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 9, 'end_idx': 13, 'type': 'ORG'}",no_relation,wikipedia
499,"이은권 자유한국당(대전 중구)의원은 이날 김 국토교통부 장관과 만나 만나 ""대전·충남을 혁신도시로 지정해 달라""고 지역의 여론을 전했다.","{'word': '이은권', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
506,"먼저 구 국민의당 호남계가 주축이 되어 갈라져 나간 민주평화당은 2019년에 들어서 박지원, 천정배 등을 중심으로 한 광주-전남파와 정동영을 중심으로 한 전북파로 또 갈라져 싸움을 일삼았고 결국 광주-전남파는 민주평화당에서 또 갈라져 나와 대안신당이란 새로운 정당을 창당했다.","{'word': '정동영', 'start_idx': 74, 'end_idx': 76, 'type': 'PER'}","{'word': '국민의당', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}",no_relation,wikipedia
509,(→ 색인 : 면화 휘그당원). 1848년에 휘그당은 다시 전쟁영웅인 재커리 테일러를 대통령 후보로 내세워 선거에서 승리했다.,"{'word': '재커리 테일러', 'start_idx': 39, 'end_idx': 45, 'type': 'PER'}","{'word': '휘그당', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}",per:employee_of,wikipedia
518,나중에는 도조 히데키의 일본 제국 정부와도 손을 잡아 추축국을 만들었다.,"{'word': '도조 히데키', 'start_idx': 5, 'end_idx': 10, 'type': 'PER'}","{'word': '일본 제국', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}",per:origin,wikipedia
520,그러나 호날두는 레알 마드리드회장 플로렌티노 페레스와 연봉 인상문제하고 지네딘 지단의 감독사퇴로 유벤투스로 이적하게 되었다.,"{'word': '지네딘 지단', 'start_idx': 40, 'end_idx': 45, 'type': 'PER'}","{'word': '레알 마드리드', 'start_idx': 9, 'end_idx': 15, 'type': 'ORG'}",no_relation,wikipedia
525,"등장한 족장족으로는 빅 맘 해적단의 선원 타마고 남작과 빅 맘의 딸들 중, 14녀인 샬롯 스무디, 15녀 샬롯 시트론, 16녀 샬롯 시나몬 그리고, 드레스로자의 콜로세움에 등장한 각공도격투가 블루 길리가 있다.","{'word': '샬롯 스무디', 'start_idx': 47, 'end_idx': 52, 'type': 'PER'}","{'word': '빅 맘 해적단', 'start_idx': 11, 'end_idx': 17, 'type': 'ORG'}",per:employee_of,wikipedia
538,대통령직은 보수 성향의 자유당 소속인 페데리코 프랑코 부통령이 승계했다.,"{'word': '페데리코 프랑코', 'start_idx': 21, 'end_idx': 28, 'type': 'PER'}","{'word': '자유당', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}",per:employee_of,wikipedia
549,"2007년 포뮬러 원 시즌에 맥라렌으로 이적한 알론소는 루이스 해밀턴과의 불화설에 휩싸이며 3위로 시즌을 마치게 되고, 시즌 후에는 친정팀인 르노로 다시 옮겨간다.","{'word': '루이스 해밀턴', 'start_idx': 31, 'end_idx': 37, 'type': 'PER'}","{'word': '맥라렌', 'start_idx': 16, 'end_idx': 18, 'type': 'ORG'}",per:employee_of,wikipedia
551,"이 시기에 다비자스는 그리스 국가대표팀 일원으로 함께 UEFA 유로 2004를 우승했던 동료인 스텔리오스 베네티디스와 스텔리오스 얀나코풀로스와 재회했고, 전 뉴캐슬 유나이티드 팀동료인 로랑 로베르도 만났다.","{'word': '스텔리오스 얀나코풀로스', 'start_idx': 66, 'end_idx': 77, 'type': 'PER'}","{'word': '그리스', 'start_idx': 12, 'end_idx': 14, 'type': 'ORG'}",per:origin,wikipedia
561,산탄젤로 성 또는 하드리아누스의 영묘는 로마에 있는 원통 모양의 건축물로 원래는 로마 제국의 황제 하드리아누스가 자신과 가족을 위해 세운 무덤이었다.,"{'word': '하드리아누스', 'start_idx': 55, 'end_idx': 60, 'type': 'PER'}","{'word': '로마 제국', 'start_idx': 45, 'end_idx': 49, 'type': 'ORG'}",per:origin,wikipedia
568,"2010년 FIFA 월드컵을 앞두고 판 니스텔로이는 다시 현역으로 복귀했지만, 베르트 판 마르베이크 네덜란드 국가대표팀 후임 감독은 그를 명단에서 제외했다.","{'word': '판 니스텔로이', 'start_idx': 20, 'end_idx': 26, 'type': 'PER'}","{'word': '네덜란드', 'start_idx': 56, 'end_idx': 59, 'type': 'ORG'}",per:origin,wikipedia
569,"현직 대통령인 공화당 허버트 후버의 인기는 폭락했고, 유권자들은 후버가 경제의 붕괴를 회복하지 못하고, 금주법도 제대로 처리하지 못한다고 판단하고서 그에 대한 믿음을 버렸다.","{'word': '허버트 후버', 'start_idx': 12, 'end_idx': 17, 'type': 'PER'}","{'word': '공화당', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}",per:employee_of,wikipedia
571,네덜란드의 승리는 로빈 판 페르시가 교체되어 나가는 도중에 베르트 판 마르바이크 감독에게 불만을 과잉 표출해 먹구름이 드리웠다.,"{'word': '베르트 판 마르바이크', 'start_idx': 33, 'end_idx': 43, 'type': 'PER'}","{'word': '네덜란드', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",per:employee_of,wikipedia
576,안네 매키넨은 2001년부터 2002년까지 미국 여자 축구 리그에 소속되어 있던 미국의 여자 축구 클럽인 워싱턴 프리덤 소속으로 활동했고 2003년에는 필라델피아 차지 소속으로 활동했다.,"{'word': '안네 매키넨', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '워싱턴 프리덤', 'start_idx': 59, 'end_idx': 65, 'type': 'ORG'}",per:employee_of,wikipedia
